Provider,total_claims,avg_reimbursement,max_reimbursement,total_reimbursement,avg_deductible,avg_length_of_stay,avg_patient_chronics,avg_months_partA,avg_months_partB,percent_renal_disease,gender_ratio,ChronicCond_Alzheimer_ratio,ChronicCond_Heartfailure_ratio,ChronicCond_KidneyDisease_ratio,ChronicCond_Cancer_ratio,ChronicCond_ObstrPulmonary_ratio,ChronicCond_Depression_ratio,ChronicCond_Diabetes_ratio,ChronicCond_IschemicHeart_ratio,ChronicCond_Osteoporasis_ratio,ChronicCond_rheumatoidarthritis_ratio,ChronicCond_stroke_ratio,PotentialFraud
PRV56030,204,295.9313725490196,3300,60370,1.0784313725490196,,4.583333333333333,12.0,12.0,0.22549019607843138,0.553921568627451,0.44607843137254904,0.5784313725490197,0.44607843137254904,0.19117647058823528,0.25,0.43137254901960786,0.7156862745098039,0.7647058823529411,0.35294117647058826,0.3627450980392157,0.04411764705882353,No
PRV56031,19,3240.5263157894738,28000,61570,505.89473684210526,5.333333333333333,6.368421052631579,12.0,12.0,0.42105263157894735,0.47368421052631576,0.5789473684210527,0.7368421052631579,0.6842105263157895,0.3157894736842105,0.631578947368421,0.5263157894736842,0.8421052631578947,0.8947368421052632,0.42105263157894735,0.5789473684210527,0.15789473684210525,No
PRV56032,9,333.3333333333333,2000,3000,7.777777777777778,,3.6666666666666665,12.0,12.0,0.0,0.5555555555555556,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.0,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.1111111111111111,No
PRV56033,8,6270.0,36000,50160,457.7142857142857,12.0,4.75,12.0,12.0,0.125,0.625,0.5,0.625,0.5,0.125,0.375,0.5,0.75,0.875,0.25,0.125,0.125,No
PRV56034,13,117.6923076923077,700,1530,1.5384615384615385,,5.0,12.0,12.0,0.3076923076923077,0.3076923076923077,0.5384615384615384,0.6923076923076923,0.6923076923076923,0.07692307692307693,0.38461538461538464,0.5384615384615384,0.7692307692307693,0.7692307692307693,0.46153846153846156,0.0,0.07692307692307693,No
PRV56036,49,268.16326530612247,3300,13140,1.836734693877551,,5.081632653061225,11.755102040816327,12.0,0.16326530612244897,0.4897959183673469,0.4489795918367347,0.6530612244897959,0.5306122448979592,0.14285714285714285,0.32653061224489793,0.6122448979591837,0.7346938775510204,0.8163265306122449,0.32653061224489793,0.3469387755102041,0.14285714285714285,No
PRV56037,5,368.0,700,1840,0.0,,4.0,12.0,12.0,0.6,0.4,0.2,0.2,0.4,0.2,0.2,0.6,0.8,0.8,0.2,0.4,0.0,No
PRV56038,7,207.14285714285714,1000,1450,152.57142857142858,18.0,3.4285714285714284,12.0,12.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.14285714285714285,No
PRV56039,97,268.2474226804124,3300,26020,4.020618556701031,,4.835051546391752,12.0,12.0,0.21649484536082475,0.4536082474226804,0.4845360824742268,0.5670103092783505,0.38144329896907214,0.17525773195876287,0.20618556701030927,0.5979381443298969,0.6597938144329897,0.7525773195876289,0.4329896907216495,0.4639175257731959,0.1134020618556701,No
PRV56040,13,1757.6923076923076,14050,22850,0.0,,3.769230769230769,12.0,12.0,0.23076923076923078,0.6153846153846154,0.3076923076923077,0.7692307692307693,0.15384615384615385,0.07692307692307693,0.3076923076923077,0.46153846153846156,0.46153846153846156,0.8461538461538461,0.23076923076923078,0.07692307692307693,0.07692307692307693,No
PRV56041,55,582.5454545454545,3300,32040,0.5454545454545454,,3.581818181818182,12.0,12.0,0.21818181818181817,0.509090909090909,0.41818181818181815,0.6,0.2,0.23636363636363636,0.2727272727272727,0.2909090909090909,0.6,0.4727272727272727,0.2545454545454545,0.23636363636363636,0.0,No
PRV56044,260,1349.1153846153845,125000,350770,67.99230769230769,4.8125,3.753846153846154,12.0,11.861538461538462,0.2076923076923077,0.34615384615384615,0.35384615384615387,0.4153846153846154,0.3923076923076923,0.17692307692307693,0.23076923076923078,0.2846153846153846,0.6692307692307692,0.6576923076923077,0.23076923076923078,0.28846153846153844,0.05384615384615385,No
PRV56045,120,233.16666666666666,3300,27980,3.75,,3.8666666666666667,12.0,12.0,0.041666666666666664,0.4083333333333333,0.38333333333333336,0.55,0.20833333333333334,0.08333333333333333,0.275,0.43333333333333335,0.6166666666666667,0.6333333333333333,0.31666666666666665,0.3,0.06666666666666667,No
PRV56046,20,6084.0,40000,121680,747.6,5.142857142857143,5.95,12.0,12.0,0.05,0.4,0.8,0.7,0.6,0.0,0.45,0.65,0.8,0.9,0.5,0.4,0.15,No
PRV56047,3,20.0,30,60,0.0,,4.333333333333333,12.0,12.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.0,0.0,No
PRV56048,16,461.25,3300,7380,0.0,,4.5,12.0,12.0,0.0,0.6875,0.5,0.4375,0.4375,0.1875,0.3125,0.375,0.8125,0.875,0.125,0.4375,0.0,No
PRV56049,149,218.65771812080536,1700,32580,0.738255033557047,,4.147651006711409,11.919463087248323,11.919463087248323,0.18120805369127516,0.40939597315436244,0.436241610738255,0.5302013422818792,0.3288590604026846,0.16778523489932887,0.3087248322147651,0.33557046979865773,0.7046979865771812,0.738255033557047,0.28859060402684567,0.24161073825503357,0.06711409395973154,No
PRV56050,1,40.0,40,40,0.0,,5.0,12.0,12.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,No
PRV56051,4,320.0,900,1280,0.0,,3.0,12.0,12.0,0.0,0.25,0.5,0.5,0.25,0.0,0.0,0.0,0.5,0.5,0.25,0.25,0.25,No
PRV56052,12,245.83333333333334,1200,2950,0.0,,4.666666666666667,12.0,12.0,0.16666666666666666,0.5833333333333334,0.4166666666666667,0.5833333333333334,0.5833333333333334,0.3333333333333333,0.25,0.3333333333333333,0.75,1.0,0.16666666666666666,0.25,0.0,No
PRV56054,45,418.44444444444446,2700,18830,6.666666666666667,,4.666666666666667,12.0,12.0,0.3111111111111111,0.4888888888888889,0.4222222222222222,0.6666666666666666,0.4888888888888889,0.044444444444444446,0.4222222222222222,0.4,0.5333333333333333,0.8,0.5111111111111111,0.28888888888888886,0.08888888888888889,No
PRV56055,9,496.6666666666667,3300,4470,0.0,,3.5555555555555554,12.0,12.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.0,0.4444444444444444,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.2222222222222222,0.0,No
PRV56056,1,40.0,40,40,0.0,,4.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,No
PRV56057,9,10777.777777777777,26000,97000,1068.0,6.222222222222222,5.333333333333333,12.0,12.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.8888888888888888,0.7777777777777778,0.6666666666666666,0.5555555555555556,0.0,No
PRV56058,11,8181.818181818182,17000,90000,1068.0,7.7272727272727275,5.7272727272727275,12.0,12.0,0.18181818181818182,0.45454545454545453,0.5454545454545454,0.8181818181818182,0.6363636363636364,0.0,0.5454545454545454,0.45454545454545453,1.0,0.8181818181818182,0.36363636363636365,0.2727272727272727,0.2727272727272727,No
PRV56060,1,50.0,50,50,0.0,,5.0,12.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,No
PRV56062,25,251.6,1600,6290,2.4,,4.56,12.0,12.0,0.2,0.44,0.4,0.72,0.44,0.2,0.32,0.44,0.64,0.68,0.32,0.24,0.16,No
PRV56063,11,151.8181818181818,400,1670,0.0,,5.363636363636363,12.0,12.0,0.45454545454545453,0.45454545454545453,0.5454545454545454,0.7272727272727273,0.6363636363636364,0.09090909090909091,0.45454545454545453,0.5454545454545454,0.6363636363636364,0.8181818181818182,0.09090909090909091,0.5454545454545454,0.2727272727272727,No
PRV56065,1,70.0,70,70,0.0,,5.0,12.0,12.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,No
PRV56066,8,501.25,3300,4010,0.0,,6.0,12.0,12.0,0.25,0.5,0.625,0.75,0.375,0.25,0.5,0.375,0.75,1.0,0.625,0.375,0.375,No
PRV56067,3,436.6666666666667,800,1310,0.0,,4.666666666666667,12.0,12.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,No
PRV56068,41,384.8780487804878,3300,15780,1.7073170731707317,,4.536585365853658,12.0,12.0,0.12195121951219512,0.43902439024390244,0.4878048780487805,0.6097560975609756,0.36585365853658536,0.14634146341463414,0.2926829268292683,0.5121951219512195,0.8048780487804879,0.6829268292682927,0.3170731707317073,0.21951219512195122,0.0975609756097561,No
PRV56071,3,90.0,200,270,0.0,,4.666666666666667,12.0,12.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,No
PRV56072,1,80.0,80,80,0.0,,3.0,12.0,12.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No
PRV56073,12,203.33333333333334,1200,2440,0.0,,4.083333333333333,11.0,12.0,0.08333333333333333,0.25,0.4166666666666667,0.5,0.25,0.08333333333333333,0.25,0.4166666666666667,0.5,0.8333333333333334,0.3333333333333333,0.4166666666666667,0.08333333333333333,No
PRV56075,12,251.66666666666666,1700,3020,0.0,,4.5,12.0,12.0,0.16666666666666666,0.25,0.4166666666666667,0.5,0.25,0.16666666666666666,0.4166666666666667,0.25,0.75,0.8333333333333334,0.4166666666666667,0.3333333333333333,0.16666666666666666,No
PRV56076,3,173.33333333333334,400,520,0.0,,4.333333333333333,12.0,12.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,No
PRV56077,7,350.0,1900,2450,0.0,,4.571428571428571,12.0,12.0,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.0,0.5714285714285714,0.8571428571428571,0.7142857142857143,0.42857142857142855,0.0,0.0,No
PRV56078,4,127.5,400,510,0.0,,5.0,12.0,12.0,0.25,0.25,0.25,0.75,0.25,0.0,0.25,0.5,0.75,1.0,0.75,0.5,0.0,No
PRV56080,5,50.0,100,250,0.0,,4.2,12.0,12.0,0.0,0.4,0.2,0.8,0.2,0.4,0.2,0.6,0.6,0.4,0.2,0.6,0.0,No
PRV56083,3,1190.0,3300,3570,0.0,,5.0,12.0,12.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.0,0.0,No
PRV56084,1,50.0,50,50,0.0,,8.0,12.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,No
PRV56086,16,267.5,2300,4280,5.625,,3.625,12.0,12.0,0.125,0.5625,0.1875,0.5,0.1875,0.0,0.1875,0.3125,0.625,0.9375,0.1875,0.4375,0.0625,No
PRV56087,1,300.0,300,300,0.0,,4.0,12.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,No
PRV56088,85,295.88235294117646,3300,25150,3.6470588235294117,,4.094117647058823,12.0,12.0,0.16470588235294117,0.35294117647058826,0.43529411764705883,0.5294117647058824,0.3058823529411765,0.12941176470588237,0.23529411764705882,0.4823529411764706,0.7176470588235294,0.7294117647058823,0.27058823529411763,0.16470588235294117,0.09411764705882353,No
PRV56089,1,10.0,10,10,0.0,,5.0,12.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,No
PRV56090,12,131.66666666666666,500,1580,0.0,,4.5,12.0,12.0,0.16666666666666666,0.5833333333333334,0.25,0.4166666666666667,0.25,0.25,0.3333333333333333,0.5,0.75,0.9166666666666666,0.4166666666666667,0.16666666666666666,0.25,No
PRV56091,1,200.0,200,200,0.0,,1.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No
PRV56092,5,866.0,3000,4330,0.0,,3.2,12.0,12.0,0.2,0.2,0.0,0.6,0.4,0.0,0.4,0.4,0.8,0.4,0.0,0.2,0.0,No
PRV56093,7,295.7142857142857,1400,2070,0.0,,5.0,12.0,12.0,0.2857142857142857,0.7142857142857143,0.7142857142857143,1.0,0.7142857142857143,0.0,0.2857142857142857,0.42857142857142855,0.7142857142857143,0.7142857142857143,0.0,0.2857142857142857,0.14285714285714285,No
PRV56094,25,300.4,3300,7510,5.6,,4.32,12.0,12.0,0.28,0.48,0.32,0.68,0.64,0.04,0.28,0.28,0.76,0.76,0.24,0.32,0.0,No
PRV56095,11,446.3636363636364,3200,4910,0.0,,4.7272727272727275,12.0,12.0,0.18181818181818182,0.45454545454545453,0.6363636363636364,0.6363636363636364,0.18181818181818182,0.18181818181818182,0.36363636363636365,0.5454545454545454,0.8181818181818182,0.6363636363636364,0.18181818181818182,0.5454545454545454,0.0,No
PRV56098,21,135.23809523809524,1000,2840,4.285714285714286,,4.904761904761905,11.428571428571429,12.0,0.14285714285714285,0.2857142857142857,0.6666666666666666,0.7619047619047619,0.23809523809523808,0.09523809523809523,0.3333333333333333,0.3333333333333333,0.7619047619047619,0.7142857142857143,0.38095238095238093,0.38095238095238093,0.23809523809523808,No
PRV56099,3,210.0,500,630,0.0,,2.3333333333333335,12.0,12.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,No
PRV56101,5,1124.0,2900,5620,12.0,,5.0,12.0,12.0,0.6,0.4,0.4,0.8,0.6,0.0,0.6,0.4,0.8,1.0,0.2,0.2,0.0,No
PRV56102,36,2410.8333333333335,18000,86790,237.33333333333334,4.0,4.75,12.0,12.0,0.16666666666666666,0.4166666666666667,0.3888888888888889,0.5833333333333334,0.3611111111111111,0.19444444444444445,0.4444444444444444,0.4722222222222222,0.6944444444444444,0.7777777777777778,0.4166666666666667,0.3055555555555556,0.1111111111111111,No
PRV56103,116,5964.310344827586,57000,691860,614.3362831858407,6.367647058823529,5.060344827586207,11.931034482758621,12.0,0.2413793103448276,0.41379310344827586,0.3706896551724138,0.6724137931034483,0.5517241379310345,0.14655172413793102,0.31896551724137934,0.5,0.7586206896551724,0.8189655172413793,0.3879310344827586,0.4224137931034483,0.11206896551724138,Yes
PRV56104,483,240.703933747412,3300,116260,2.463768115942029,,4.345755693581781,11.888198757763975,11.950310559006212,0.20496894409937888,0.34575569358178054,0.43685300207039335,0.6128364389233955,0.3416149068322981,0.16356107660455488,0.3105590062111801,0.4078674948240166,0.7267080745341615,0.7267080745341615,0.2898550724637681,0.21325051759834368,0.11594202898550725,Yes
PRV56105,32,8267.8125,33000,264570,961.2,5.862068965517241,5.78125,12.0,12.0,0.21875,0.3125,0.59375,0.75,0.65625,0.1875,0.5,0.53125,0.9375,0.90625,0.28125,0.28125,0.15625,No
PRV56106,2,5000.0,7000,10000,1068.0,3.5,4.5,12.0,12.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.0,No
PRV56108,15,490.6666666666667,2700,7360,0.0,,5.066666666666666,12.0,12.0,0.13333333333333333,0.3333333333333333,0.4,0.26666666666666666,0.5333333333333333,0.26666666666666666,0.5333333333333333,0.6,0.7333333333333333,0.8,0.6666666666666666,0.2,0.06666666666666667,No
PRV56109,12,193.33333333333334,600,2320,0.0,,4.166666666666667,12.0,12.0,0.16666666666666666,0.4166666666666667,0.08333333333333333,0.6666666666666666,0.6666666666666666,0.08333333333333333,0.16666666666666666,0.4166666666666667,0.6666666666666666,0.8333333333333334,0.25,0.16666666666666666,0.16666666666666666,No
PRV56111,93,215.69892473118279,3300,20060,2.3655913978494625,,4.806451612903226,12.0,12.0,0.3870967741935484,0.23655913978494625,0.43010752688172044,0.6021505376344086,0.44086021505376344,0.20430107526881722,0.41935483870967744,0.4731182795698925,0.8924731182795699,0.6989247311827957,0.3118279569892473,0.25806451612903225,0.07526881720430108,No
PRV56113,45,361.3333333333333,2800,16260,0.0,,4.155555555555556,12.0,12.0,0.17777777777777778,0.37777777777777777,0.5111111111111111,0.5333333333333333,0.37777777777777777,0.06666666666666667,0.26666666666666666,0.28888888888888886,0.7111111111111111,0.7555555555555555,0.24444444444444444,0.3111111111111111,0.08888888888888889,No
PRV56114,41,321.4634146341463,2900,13180,1.2195121951219512,,5.341463414634147,12.0,12.0,0.34146341463414637,0.4634146341463415,0.2926829268292683,0.6829268292682927,0.6097560975609756,0.21951219512195122,0.5609756097560976,0.5853658536585366,0.7560975609756098,0.8536585365853658,0.36585365853658536,0.21951219512195122,0.1951219512195122,No
PRV56115,2,145.0,200,290,0.0,,5.0,12.0,12.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.5,0.5,0.5,No
PRV56116,35,279.7142857142857,3300,9790,2.0,,4.371428571428571,12.0,12.0,0.11428571428571428,0.37142857142857144,0.4857142857142857,0.5714285714285714,0.37142857142857144,0.05714285714285714,0.37142857142857144,0.37142857142857144,0.6857142857142857,0.7142857142857143,0.34285714285714286,0.37142857142857144,0.02857142857142857,No
PRV56117,14,101.42857142857143,400,1420,0.0,,4.0,12.0,12.0,0.14285714285714285,0.35714285714285715,0.42857142857142855,0.7142857142857143,0.35714285714285715,0.35714285714285715,0.21428571428571427,0.35714285714285715,0.5,0.6428571428571429,0.42857142857142855,0.0,0.0,No
PRV56118,14,8285.714285714286,25000,116000,1068.0,7.5,4.857142857142857,12.0,11.571428571428571,0.14285714285714285,0.5,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.21428571428571427,0.42857142857142855,0.5,0.6428571428571429,0.8571428571428571,0.2857142857142857,0.2857142857142857,0.21428571428571427,No
PRV56119,11,10909.09090909091,21000,120000,1068.0,5.636363636363637,5.454545454545454,12.0,12.0,0.2727272727272727,0.7272727272727273,0.5454545454545454,0.6363636363636364,0.5454545454545454,0.2727272727272727,0.36363636363636365,0.6363636363636364,0.7272727272727273,0.9090909090909091,0.2727272727272727,0.36363636363636365,0.18181818181818182,No
PRV56120,4,9000.0,21000,36000,1068.0,5.0,4.25,12.0,12.0,0.0,0.75,0.25,1.0,0.25,0.25,0.5,0.5,0.25,0.5,0.5,0.0,0.25,No
PRV56121,16,14312.5,57000,229000,1068.0,8.6875,6.875,12.0,12.0,0.375,0.5,0.75,1.0,0.9375,0.125,0.625,0.5625,0.875,1.0,0.375,0.375,0.25,No
PRV56122,3,6666.666666666667,11000,20000,1068.0,5.666666666666667,6.333333333333333,12.0,12.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,1.0,0.0,0.6666666666666666,0.3333333333333333,No
PRV56123,40,12450.0,57000,498000,1068.0,5.05,5.725,12.0,12.0,0.325,0.45,0.475,0.75,0.575,0.275,0.525,0.55,0.85,0.775,0.375,0.375,0.2,No
PRV56124,6,14000.0,57000,84000,1068.0,3.6666666666666665,7.333333333333333,12.0,12.0,0.16666666666666666,0.3333333333333333,0.5,0.8333333333333334,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.16666666666666666,0.6666666666666666,No
PRV56125,7,6428.571428571428,9000,45000,1068.0,4.285714285714286,5.142857142857143,12.0,12.0,0.14285714285714285,0.7142857142857143,0.42857142857142855,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.2857142857142857,No
